dataset;#TrainingRelease;%Training;%Defective in Training;%Defective in Testing;Classifier;Balancing;Feature Selection;Sensitivity;TP;FP;TN;FN;Precision;Recall;AUC;Kappa
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Undersampling;No Selection;Sensitive Learning;2.0;160.0;2277.0;11.0;0.012345679012345678;0.15384615384615385;0.7114674410529971;0.013162543753445773
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Oversampling;No Selection;No Sensitivity;11.0;533.0;1904.0;2.0;0.02022058823529412;0.8461538461538461;0.7637858653451596;0.029437855144664522
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Oversampling;No Selection;Sensitive Threshold;11.0;533.0;1904.0;2.0;0.02022058823529412;0.8461538461538461;0.8137211577917364;0.029437855144664522
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Oversampling;No Selection;Sensitive Learning;3.0;166.0;2271.0;10.0;0.01775147928994083;0.23076923076923078;0.5405448060351631;0.02334283112800258
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Oversampling;No Selection;Sensitive Learning;3.0;167.0;2270.0;10.0;0.01764705882352941;0.23076923076923078;0.5403554180739244;0.023156804000630984
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Oversampling;No Selection;No Sensitivity;2.0;63.0;2374.0;11.0;0.03076923076923077;0.15384615384615385;0.7655534863167198;0.042817169104059215
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Oversampling;No Selection;Sensitive Threshold;2.0;63.0;2374.0;11.0;0.03076923076923077;0.15384615384615385;0.5639973485685427;0.042817169104059215
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Oversampling;No Selection;Sensitive Learning;2.0;49.0;2388.0;11.0;0.0392156862745098;0.15384615384615385;0.6749155645339477;0.05450429010638584
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Oversampling;No Selection;Sensitive Learning;2.0;49.0;2388.0;11.0;0.0392156862745098;0.15384615384615385;0.6749155645339477;0.05450429010638584
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Oversampling;No Selection;No Sensitivity;9.0;274.0;2163.0;4.0;0.03180212014134275;0.6923076923076923;0.8474479972223099;0.0511839652736949
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Oversampling;No Selection;Sensitive Threshold;9.0;274.0;2163.0;4.0;0.03180212014134275;0.6923076923076923;0.7899371863261891;0.0511839652736949
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Oversampling;No Selection;Sensitive Learning;2.0;149.0;2288.0;11.0;0.013245033112582781;0.15384615384615385;0.7005302862914681;0.014763467831524643
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Oversampling;No Selection;Sensitive Learning;2.0;149.0;2288.0;11.0;0.013245033112582781;0.15384615384615385;0.7005302862914681;0.014763467831524643
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;SMOTE;No Selection;No Sensitivity;10.0;89.0;2348.0;3.0;0.10101010101010101;0.7692307692307693;0.8665446166472018;0.17079308086790868
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;SMOTE;No Selection;Sensitive Threshold;10.0;89.0;2348.0;3.0;0.10101010101010101;0.7692307692307693;0.8663552286859632;0.17079308086790868
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;SMOTE;No Selection;Sensitive Learning;0.0;16.0;2421.0;13.0;0.0;0.0;0.5885546542091474;-0.005889514964463994
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;SMOTE;No Selection;Sensitive Learning;0.0;16.0;2421.0;13.0;0.0;0.0;0.5887598245004892;-0.005889514964463994
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;SMOTE;No Selection;No Sensitivity;2.0;66.0;2371.0;11.0;0.029411764705882353;0.15384615384615385;0.8449543890660017;0.0408374940258886
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;SMOTE;No Selection;Sensitive Threshold;2.0;66.0;2371.0;11.0;0.029411764705882353;0.15384615384615385;0.5633818376945172;0.0408374940258886
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;SMOTE;No Selection;Sensitive Learning;2.0;42.0;2395.0;11.0;0.045454545454545456;0.15384615384615385;0.7190271771724377;0.06249548756010617
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;SMOTE;No Selection;Sensitive Learning;2.0;42.0;2395.0;11.0;0.045454545454545456;0.15384615384615385;0.7190271771724377;0.06249548756010617
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;SMOTE;No Selection;No Sensitivity;0.0;0.0;2437.0;13.0;NaN;0.0;0.9530633502730343;0.0
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;SMOTE;No Selection;Sensitive Threshold;0.0;0.0;2437.0;13.0;NaN;0.0;0.5;0.0
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;SMOTE;No Selection;Sensitive Learning;0.0;0.0;2437.0;13.0;NaN;0.0;0.6930968088128532;0.0
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;SMOTE;No Selection;Sensitive Learning;0.0;0.0;2437.0;13.0;NaN;0.0;0.6930968088128532;0.0
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;No Balancing;Best First;No Sensitivity;6.0;26.0;2411.0;7.0;0.1875;0.46153846153846156;0.8771976894668729;0.26109049699317993
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;No Balancing;Best First;Sensitive Threshold;6.0;26.0;2411.0;7.0;0.1875;0.46153846153846156;0.7254348031943436;0.26109049699317993
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;No Balancing;Best First;Sensitive Learning;5.0;9.0;2428.0;8.0;0.35714285714285715;0.38461538461538464;0.8693065244152647;0.3668865716109812
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;No Balancing;Best First;Sensitive Learning;5.0;9.0;2428.0;8.0;0.35714285714285715;0.38461538461538464;0.8693065244152647;0.3668865716109812
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;No Balancing;Best First;No Sensitivity;2.0;111.0;2326.0;11.0;0.017699115044247787;0.15384615384615385;0.8145576212872069;0.022442291717087143
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;No Balancing;Best First;Sensitive Threshold;2.0;111.0;2326.0;11.0;0.017699115044247787;0.15384615384615385;0.5541491745841356;0.022442291717087143
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;No Balancing;Best First;Sensitive Learning;0.0;58.0;2379.0;13.0;0.0;0.0;0.7656639626274423;-0.008744969323021124
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;No Balancing;Best First;Sensitive Learning;0.0;58.0;2379.0;13.0;0.0;0.0;0.7656639626274423;-0.008744969323021124
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;No Balancing;Best First;No Sensitivity;5.0;25.0;2412.0;8.0;0.16666666666666666;0.38461538461538464;0.911113916858685;0.22683369991393237
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;No Balancing;Best First;Sensitive Threshold;5.0;25.0;2412.0;8.0;0.16666666666666666;0.38461538461538464;0.687178435024147;0.22683369991393237
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;No Balancing;Best First;Sensitive Learning;0.0;0.0;2437.0;13.0;NaN;0.0;0.9243395094851804;0.0
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;No Balancing;Best First;Sensitive Learning;0.0;0.0;2437.0;13.0;NaN;0.0;0.9243395094851804;0.0
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Undersampling;Best First;No Sensitivity;13.0;510.0;1927.0;0.0;0.0248565965583174;1.0;0.9096777248192923;0.03855180278269807
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Undersampling;Best First;Sensitive Threshold;13.0;510.0;1927.0;0.0;0.0248565965583174;1.0;0.895363151415675;0.03855180278269807
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Undersampling;Best First;Sensitive Learning;7.0;626.0;1811.0;6.0;0.011058451816745656;0.5384615384615384;0.726634260282188;0.011391598488611734
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Undersampling;Best First;Sensitive Learning;7.0;627.0;1810.0;6.0;0.011041009463722398;0.5384615384615384;0.7263659606704334;0.011357420891381446
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Undersampling;Best First;No Sensitivity;3.0;136.0;2301.0;10.0;0.02158273381294964;0.23076923076923078;0.8319339667308482;0.030060794064849437
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Undersampling;Best First;Sensitive Threshold;3.0;136.0;2301.0;10.0;0.02158273381294964;0.23076923076923078;0.5874814557621287;0.030060794064849437
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Undersampling;Best First;Sensitive Learning;3.0;138.0;2299.0;10.0;0.02127659574468085;0.23076923076923078;0.650358258893343;0.029531573679056615
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Undersampling;Best First;Sensitive Learning;3.0;138.0;2299.0;10.0;0.02127659574468085;0.23076923076923078;0.650358258893343;0.029531573679056615
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Undersampling;Best First;No Sensitivity;12.0;320.0;2117.0;1.0;0.03614457831325301;0.9230769230769231;0.9401849689088096;0.05996524100605079
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Undersampling;Best First;Sensitive Threshold;12.0;320.0;2117.0;1.0;0.03614457831325301;0.9230769230769231;0.8958839683090811;0.05996524100605079
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Undersampling;Best First;Sensitive Learning;3.0;236.0;2201.0;10.0;0.012552301255230125;0.23076923076923078;0.736403522616079;0.013884480338227695
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Undersampling;Best First;Sensitive Learning;3.0;236.0;2201.0;10.0;0.012552301255230125;0.23076923076923078;0.736403522616079;0.013884480338227695
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Oversampling;Best First;No Sensitivity;9.0;437.0;2000.0;4.0;0.020179372197309416;0.6923076923076923;0.7652536220447587;0.02920516032109097
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Oversampling;Best First;Sensitive Threshold;9.0;437.0;2000.0;4.0;0.020179372197309416;0.6923076923076923;0.7564944288374735;0.02920516032109097
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Oversampling;Best First;Sensitive Learning;4.0;216.0;2221.0;9.0;0.01818181818181818;0.3076923076923077;0.6375903538398409;0.024560720542176267
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Oversampling;Best First;Sensitive Learning;4.0;214.0;2223.0;9.0;0.01834862385321101;0.3076923076923077;0.6379375651021116;0.024866049596453773
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Oversampling;Best First;No Sensitivity;4.0;152.0;2285.0;9.0;0.02564102564102564;0.3076923076923077;0.7165493513462328;0.037912749942681796
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Oversampling;Best First;Sensitive Threshold;4.0;152.0;2285.0;9.0;0.02564102564102564;0.3076923076923077;0.6226602695621981;0.037912749942681796
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Oversampling;Best First;Sensitive Learning;3.0;146.0;2291.0;10.0;0.020134228187919462;0.23076923076923078;0.7089580505665857;0.02754525145919184
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Oversampling;Best First;Sensitive Learning;3.0;146.0;2291.0;10.0;0.020134228187919462;0.23076923076923078;0.7089580505665857;0.02754525145919184
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Oversampling;Best First;No Sensitivity;8.0;292.0;2145.0;5.0;0.02666666666666667;0.6153846153846154;0.7990278084656419;0.04136749884724312
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Oversampling;Best First;Sensitive Threshold;8.0;292.0;2145.0;5.0;0.02666666666666667;0.6153846153846154;0.7477825826204981;0.04136749884724312
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Oversampling;Best First;Sensitive Learning;3.0;187.0;2250.0;10.0;0.015789473684210527;0.23076923076923078;0.7807518702061172;0.019820880973173447
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Oversampling;Best First;Sensitive Learning;3.0;187.0;2250.0;10.0;0.015789473684210527;0.23076923076923078;0.7807518702061172;0.019820880973173447
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;SMOTE;Best First;No Sensitivity;7.0;74.0;2363.0;6.0;0.08641975308641975;0.5384615384615384;0.8669549572298855;0.14108171117557963
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;SMOTE;Best First;Sensitive Threshold;7.0;74.0;2363.0;6.0;0.08641975308641975;0.5384615384615384;0.754048167671475;0.14108171117557963
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;SMOTE;Best First;Sensitive Learning;1.0;22.0;2415.0;12.0;0.043478260869565216;0.07692307692307693;0.83032416906032;0.049108467843195266
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;SMOTE;Best First;Sensitive Learning;1.0;22.0;2415.0;12.0;0.043478260869565216;0.07692307692307693;0.83032416906032;0.049108467843195266
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;SMOTE;Best First;No Sensitivity;3.0;82.0;2355.0;10.0;0.03529411764705882;0.23076923076923078;0.8560335847984596;0.052503257808231264
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;SMOTE;Best First;Sensitive Threshold;3.0;82.0;2355.0;10.0;0.03529411764705882;0.23076923076923078;0.5985606514945867;0.052503257808231264
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;SMOTE;Best First;Sensitive Learning;2.0;56.0;2381.0;11.0;0.034482758620689655;0.15384615384615385;0.7177488084340772;0.04808573317405114
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;SMOTE;Best First;Sensitive Learning;2.0;56.0;2381.0;11.0;0.034482758620689655;0.15384615384615385;0.7177488084340772;0.04808573317405114
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;SMOTE;Best First;No Sensitivity;6.0;40.0;2397.0;7.0;0.13043478260869565;0.46153846153846156;0.9509800826994097;0.19674372532332585
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;SMOTE;Best First;Sensitive Threshold;6.0;40.0;2397.0;7.0;0.13043478260869565;0.46153846153846156;0.7225624191155582;0.19674372532332585
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;SMOTE;Best First;Sensitive Learning;0.0;5.0;2432.0;13.0;0.0;0.0;0.7883273886556611;-0.0029565612917809674
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;SMOTE;Best First;Sensitive Learning;0.0;5.0;2432.0;13.0;0.0;0.0;0.7883273886556611;-0.0029565612917809674
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;No Balancing;No Selection;No Sensitivity;18.0;79.0;2436.0;59.0;0.18556701030927836;0.23376623376623376;0.6884304562236968;0.1797280253170371
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;No Balancing;No Selection;Sensitive Threshold;18.0;79.0;2436.0;59.0;0.18556701030927836;0.23376623376623376;0.6011773514755622;0.1797280253170371
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;No Balancing;No Selection;Sensitive Learning;1.0;6.0;2509.0;76.0;0.14285714285714285;0.012987012987012988;0.8569750329193669;0.018952227094393263
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;No Balancing;No Selection;Sensitive Learning;1.0;6.0;2509.0;76.0;0.14285714285714285;0.012987012987012988;0.8569750329193669;0.018952227094393263
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Naive Bayes;No Balancing;No Selection;No Sensitivity;69.0;540.0;1975.0;8.0;0.11330049261083744;0.8961038961038961;0.8986935529679069;0.15668581972848472
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Naive Bayes;No Balancing;No Selection;Sensitive Threshold;69.0;540.0;1975.0;8.0;0.11330049261083744;0.8961038961038961;0.8406960832408149;0.15668581972848472
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Naive Bayes;No Balancing;No Selection;Sensitive Learning;69.0;551.0;1964.0;8.0;0.11129032258064517;0.8961038961038961;0.9014200511218404;0.15324017148761285
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Naive Bayes;No Balancing;No Selection;Sensitive Learning;69.0;551.0;1964.0;8.0;0.11129032258064517;0.8961038961038961;0.9014200511218404;0.15324017148761285
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Random Forest;No Balancing;No Selection;No Sensitivity;0.0;2.0;2513.0;77.0;0.0;0.0;0.8989233430585319;-0.0015064071211989944
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Random Forest;No Balancing;No Selection;Sensitive Threshold;0.0;2.0;2513.0;77.0;0.0;0.0;0.49960238568588466;-0.0015064071211989944
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;2515.0;77.0;NaN;0.0;0.903563037360254;0.0
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;2515.0;77.0;NaN;0.0;0.903563037360254;0.0
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;Undersampling;No Selection;No Sensitivity;55.0;575.0;1940.0;22.0;0.0873015873015873;0.7142857142857143;0.7464227621285275;0.10838225227654584
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;Undersampling;No Selection;Sensitive Threshold;55.0;575.0;1940.0;22.0;0.0873015873015873;0.7142857142857143;0.742828741834706;0.10838225227654584
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;Undersampling;No Selection;Sensitive Learning;51.0;555.0;1960.0;26.0;0.08415841584158416;0.6623376623376623;0.720045958018125;0.10200284792237638
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;Undersampling;No Selection;Sensitive Learning;50.0;543.0;1972.0;27.0;0.08431703204047218;0.6493506493506493;0.7159691203428779;0.10203377097922683
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Naive Bayes;Undersampling;No Selection;No Sensitivity;34.0;119.0;2396.0;43.0;0.2222222222222222;0.44155844155844154;0.866845679171723;0.26666876237779386
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Naive Bayes;Undersampling;No Selection;Sensitive Threshold;34.0;119.0;2396.0;43.0;0.2222222222222222;0.44155844155844154;0.69712116908936;0.26666876237779386
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Naive Bayes;Undersampling;No Selection;Sensitive Learning;32.0;186.0;2329.0;45.0;0.14678899082568808;0.4155844155844156;0.8473599958689422;0.18099000366587
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Naive Bayes;Undersampling;No Selection;Sensitive Learning;32.0;186.0;2329.0;45.0;0.14678899082568808;0.4155844155844156;0.8473599958689422;0.18099000366587
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Random Forest;Undersampling;No Selection;No Sensitivity;64.0;540.0;1975.0;13.0;0.10596026490066225;0.8311688311688312;0.8629237561643128;0.14278742877373599
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Random Forest;Undersampling;No Selection;Sensitive Threshold;64.0;540.0;1975.0;13.0;0.10596026490066225;0.8311688311688312;0.8082285507732824;0.14278742877373599
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Random Forest;Undersampling;No Selection;Sensitive Learning;62.0;552.0;1963.0;15.0;0.10097719869706841;0.8051948051948052;0.8605974542356252;0.1337163928898992
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Random Forest;Undersampling;No Selection;Sensitive Learning;62.0;552.0;1963.0;15.0;0.10097719869706841;0.8051948051948052;0.8605974542356252;0.1337163928898992
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;Oversampling;No Selection;No Sensitivity;46.0;494.0;2021.0;31.0;0.08518518518518518;0.5974025974025974;0.7123544447600113;0.10243624447927058
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;Oversampling;No Selection;Sensitive Threshold;46.0;494.0;2021.0;31.0;0.08518518518518518;0.5974025974025974;0.7004905631148176;0.10243624447927058
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;Oversampling;No Selection;Sensitive Learning;24.0;145.0;2370.0;53.0;0.14201183431952663;0.3116883116883117;0.6203248044202319;0.16087154148258856
SYNCOPE;29;0.90595406;0.077335894;0.029706791;IBk;Oversampling;No Selection;Sensitive Learning;24.0;145.0;2370.0;53.0;0.14201183431952663;0.3116883116883117;0.6201776354857865;0.16087154148258856
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Naive Bayes;Oversampling;No Selection;No Sensitivity;32.0;175.0;2340.0;45.0;0.15458937198067632;0.4155844155844156;0.8464666546177481;0.19028753993610167
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Naive Bayes;Oversampling;No Selection;Sensitive Threshold;32.0;175.0;2340.0;45.0;0.15458937198067632;0.4155844155844156;0.6730009553071183;0.19028753993610167
SYNCOPE;29;0.90595406;0.077335894;0.029706791;Naive Bayes;Oversampling;No Selection;Sensitive Learning;33.0;120.0;2395.0;44.0;0.21568627450980393;0.42857142857142855;0.8655573055175441;0.25761529030838454
